SERIALNO,SPORDER,PWGTP,AGEP,SEX,RAC1P,HISP,SCHL,PINCP,POVPIP,OCCP,COW,ESR,CIT,MAR,NATIVITY,PUMA,ADJINC
2024JP0005973,1,304.62,25,1,8,1,6,3355,33,9800,6,3,1,5,1,800101,1000000
2024JP0005974,1,304.62,11,2,6,1,8,2287,22,0,0,6,1,5,1,800103,1000000
2024JP0005975,1,304.62,22,1,5,1,20,153086,501,4000,3,1,1,1,1,800105,1000000
2024JP0005976,1,304.62,30,1,1,1,6,18179,181,9000,4,5,1,1,1,800101,1000000
2024JP0005977,1,304.62,5,1,6,1,7,5756,57,0,0,6,1,5,1,800101,1000000
2024JP0005978,1,304.62,27,2,3,1,12,14136,141,5000,1,1,1,5,1,800104,1000000
2024JP0005979,1,304.62,42,2,4,1,5,9607,96,6000,1,1,1,1,1,800108,1000000
2024JP0005980,1,304.62,33,2,4,1,9,38922,389,5000,6,1,1,1,1,800103,1000000
2024JP0005981,1,304.62,18,1,1,1,14,2733,27,5000,4,1,1,5,1,800104,1000000
2024JP0005982,1,304.62,0,2,3,1,2,2742,27,0,0,6,1,5,1,800103,1000000
2024JP0005983,1,304.62,22,1,1,1,12,33598,335,5000,3,1,1,5,1,800105,1000000
2024JP0005984,1,304.62,23,1,6,1,17,87585,501,4000,2,3,1,5,1,800105,1000000
2024JP0005985,1,304.62,35,1,3,1,7,4825,48,5000,3,1,1,1,1,800103,1000000
2024JP0005986,1,304.62,4,1,4,1,2,4923,49,0,0,6,1,5,1,800108,1000000
2024JP0005987,1,304.62,19,1,4,1,11,12336,123,5000,4,1,1,5,1,800106,1000000
2024JP0005988,1,304.62,68,2,1,1,5,1843,18,6000,1,1,1,1,1,800101,1000000
2024JP0005989,1,304.62,38,1,3,1,12,24836,248,9000,6,1,1,1,1,800102,1000000
2024JP0005990,1,304.62,38,2,1,1,6,2439,24,9920,4,1,1,5,1,800108,1000000
2024JP0005991,1,304.62,20,1,1,1,15,21269,212,5000,4,1,1,5,1,800108,1000000
2024JP0005992,1,304.62,7,1,1,1,2,2108,21,0,0,6,1,5,1,800107,1000000
2024JP0005993,1,304.62,25,2,5,1,8,5547,55,7000,1,2,1,5,1,800107,1000000
2024JP0005994,1,304.62,21,1,4,1,14,10326,103,9000,4,1,1,5,1,800108,1000000
2024JP0005995,1,304.62,5,1,1,1,5,3249,32,0,0,6,1,5,1,800106,1000000
2024JP0005996,1,304.62,9,1,4,1,3,1376,13,0,0,6,1,5,1,800100,1000000
2024JP0005997,1,304.62,24,2,3,1,15,32817,328,6000,1,1,1,1,1,800101,1000000
2024JP0005998,1,304.62,35,2,1,1,6,29025,290,9800,1,1,1,1,1,800103,1000000
2024JP0005999,1,304.62,2,1,3,1,4,4165,41,0,0,6,1,5,1,800100,1000000
2024JP0006000,1,304.62,22,1,1,1,18,16662,166,5000,1,1,1,5,1,800107,1000000
2024JP0006001,1,304.62,5,2,4,1,2,897,8,0,0,6,1,5,1,800104,1000000
2024JP0006002,1,304.62,26,2,2,1,10,10323,103,9800,3,1,1,1,1,800106,1000000
2024JP0006003,1,304.62,51,2,5,1,7,4048,40,5000,6,1,1,1,1,800106,1000000
2024JP0006004,1,304.62,22,2,7,1,12,7621,76,8000,4,1,1,5,1,800105,1000000
2024JP0006005,1,304.62,2,1,4,1,2,1686,16,0,0,6,1,5,1,800101,1000000
2024JP0006006,1,304.62,39,2,1,1,11,29019,290,7000,4,1,1,1,1,800108,1000000
2024JP0006007,1,304.62,6,2,2,1,3,19085,190,0,0,6,1,5,1,800107,1000000
2024JP0006008,1,304.62,9,1,6,1,4,2663,26,0,0,6,1,5,1,800107,1000000
2024JP0006009,1,304.62,74,2,1,1,5,2688,26,0,0,6,1,1,1,800107,1000000
2024JP0006010,1,304.62,34,2,4,1,12,29697,296,6000,6,1,1,1,1,800103,1000000
2024JP0006011,1,304.62,36,2,2,1,5,6434,64,8000,3,1,1,1,1,800108,1000000
2024JP0006012,1,304.62,84,1,1,1,5,5820,58,0,0,6,1,2,1,800103,1000000
2024JP0006013,1,304.62,26,2,2,1,5,3628,36,8000,1,1,1,1,1,800108,1000000
2024JP0006014,1,304.62,43,2,1,1,10,12396,123,5000,1,1,1,1,1,800109,1000000
2024JP0006015,1,304.62,25,1,2,1,8,18473,184,5000,3,1,1,1,1,800105,1000000
2024JP0006016,1,304.62,20,2,6,1,15,12344,123,6000,1,1,1,5,1,800107,1000000
2024JP0006017,1,304.62,38,2,2,1,9,10212,102,5000,3,1,1,1,1,800101,1000000
2024JP0006018,1,304.62,32,2,4,1,11,33940,339,5000,1,1,1,5,1,800101,1000000
2024JP0006019,1,304.62,31,1,6,1,11,4249,42,8000,1,1,1,2,1,800106,1000000
2024JP0006020,1,304.62,8,1,1,1,7,3330,33,0,0,6,1,5,1,800105,1000000
2024JP0006021,1,304.62,4,2,6,1,6,1404,14,0,0,6,1,5,1,800108,1000000
2024JP0006022,1,304.62,21,1,4,1,11,8051,80,7000,3,1,1,5,1,800104,1000000
2024JP0006023,1,304.62,16,1,2,1,13,3245,32,0,0,6,1,5,1,800108,1000000
2024JP0006024,1,304.62,41,2,5,1,9,18846,188,6000,1,1,1,2,1,800104,1000000
2024JP0006025,1,304.62,39,2,7,1,9,60419,501,6000,6,1,1,1,1,800102,1000000
2024JP0006026,1,304.62,4,2,6,1,4,2654,26,0,0,6,1,5,1,800100,1000000
2024JP0006027,1,304.62,0,2,3,1,3,3648,36,0,0,6,1,5,1,800100,1000000
2024JP0006028,1,304.62,0,2,1,1,2,2475,24,0,0,6,1,5,1,800100,1000000
2024JP0006029,1,304.62,36,1,7,1,9,15475,154,4000,1,1,1,1,1,800109,1000000
2024JP0006030,1,304.62,11,2,6,1,4,1461,14,0,0,6,1,5,1,800105,1000000
2024JP0006031,1,304.62,27,1,6,1,11,34246,342,6000,3,1,1,5,1,800105,1000000
2024JP0006032,1,304.62,14,2,6,1,1,17355,173,0,0,6,1,5,1,800108,1000000
2024JP0006033,1,304.62,44,2,6,1,7,856,8,9920,3,5,1,1,1,800105,1000000
2024JP0006034,1,304.62,9,2,1,1,2,2123,21,0,0,6,1,5,1,800108,1000000
2024JP0006035,1,304.62,24,2,1,1,10,45687,456,9000,1,1,1,1,1,800103,1000000
2024JP0006036,1,304.62,28,2,1,1,7,4476,44,6000,3,1,1,1,1,800105,1000000
2024JP0006037,1,304.62,0,2,2,1,1,3399,33,0,0,6,1,5,1,800100,1000000
2024JP0006038,1,304.62,57,2,2,1,10,32251,322,5000,1,1,1,1,1,800105,1000000
2024JP0006039,1,304.62,8,2,5,1,1,2007,20,0,0,6,1,5,1,800105,1000000
2024JP0006040,1,304.62,3,2,5,1,2,2944,29,0,0,6,1,5,1,800108,1000000
2024JP0006041,1,304.62,3,2,3,1,5,10198,101,0,0,6,1,5,1,800108,1000000
2024JP0006042,1,304.62,25,2,4,1,5,2785,27,7000,6,1,1,1,1,800100,1000000
2024JP0006043,1,304.62,16,2,5,1,15,14860,148,0,0,6,1,5,1,800103,1000000
2024JP0006044,1,304.62,3,1,1,1,1,2454,24,0,0,6,1,5,1,800105,1000000
2024JP0006045,1,304.62,21,1,4,1,10,9367,93,5000,3,1,1,5,1,800102,1000000
2024JP0006046,1,304.62,16,2,2,1,19,71875,501,0,0,6,1,5,1,800108,1000000
2024JP0006047,1,304.62,9,2,3,1,3,2473,24,0,0,6,1,5,1,800107,1000000
2024JP0006048,1,304.62,48,2,1,1,10,12001,120,3000,1,1,1,1,1,800107,1000000
2024JP0006049,1,304.62,35,1,4,1,10,24287,242,2000,1,1,1,1,1,800103,1000000
2024JP0006050,1,304.62,30,1,3,1,8,12869,128,7000,1,1,1,1,1,800103,1000000
2024JP0006051,1,304.62,21,2,1,1,13,4005,40,6000,4,5,1,5,1,800101,1000000
2024JP0006052,1,304.62,42,1,1,1,7,2599,25,8000,1,1,1,1,1,800106,1000000
2024JP0006053,1,304.62,6,1,2,1,4,1040,10,0,0,6,1,5,1,800109,1000000
2024JP0006054,1,304.62,46,2,3,1,7,3760,37,9800,1,1,1,1,1,800108,1000000
2024JP0006055,1,304.62,55,1,4,1,7,7122,71,5000,1,1,1,1,1,800104,1000000
2024JP0006056,1,304.62,32,1,2,1,6,12870,128,9920,3,3,1,1,1,800100,1000000
2024JP0006057,1,304.62,0,1,7,1,5,9142,91,0,0,6,1,5,1,800101,1000000
2024JP0006058,1,304.62,38,2,2,1,7,8906,89,5000,4,1,1,1,1,800107,1000000
2024JP0006059,1,304.62,22,1,6,1,14,30166,301,7000,4,1,1,5,1,800103,1000000
2024JP0006060,1,304.62,39,1,3,1,5,5113,51,9800,1,1,1,1,1,800106,1000000
2024JP0006061,1,304.62,0,2,4,1,1,4071,40,0,0,6,1,5,1,800106,1000000
2024JP0006062,1,304.62,97,1,6,1,7,5101,51,0,0,6,1,1,1,800101,1000000
2024JP0006063,1,304.62,1,1,5,1,6,3876,38,0,0,6,1,5,1,800103,1000000
2024JP0006064,1,304.62,20,1,2,1,16,32608,326,6000,3,1,1,5,1,800101,1000000
2024JP0006065,1,304.62,2,1,6,1,3,1799,17,0,0,6,1,5,1,800105,1000000
2024JP0006066,1,304.62,19,2,6,1,17,38708,387,4000,3,1,1,5,1,800102,1000000
2024JP0006067,1,304.62,21,2,6,1,19,40547,405,4000,1,2,1,5,1,800105,1000000
2024JP0006068,1,304.62,28,2,7,1,8,7530,75,5000,3,1,1,1,1,800109,1000000
2024JP0006069,1,304.62,17,2,1,1,13,35357,353,0,0,6,1,5,1,800103,1000000
2024JP0006070,1,304.62,0,1,1,1,7,2485,24,0,0,6,1,5,1,800103,1000000
2024JP0006071,1,304.62,9,1,1,1,1,1254,12,0,0,6,1,5,1,800104,1000000
2024JP0006072,1,304.62,58,2,4,1,8,9134,91,9800,3,1,1,1,1,800109,1000000
2024JP0006073,1,304.62,7,1,1,1,3,1715,17,0,0,6,1,5,1,800109,1000000
2024JP0006074,1,304.62,22,1,7,1,12,10945,109,6000,1,1,1,5,1,800104,1000000
2024JP0006075,1,304.62,35,1,2,1,8,13533,135,9800,3,1,1,1,1,800100,1000000
2024JP0006076,1,304.62,0,1,6,1,1,4134,41,0,0,6,1,5,1,800101,1000000
2024JP0006077,1,304.62,20,2,4,1,12,11301,113,2000,3,1,1,5,1,800107,1000000
2024JP0006078,1,304.62,2,1,1,1,2,1274,12,0,0,6,1,5,1,800107,1000000
2024JP0006079,1,304.62,57,2,5,1,6,2927,29,9920,6,1,1,1,1,800109,1000000
2024JP0006080,1,304.62,29,2,4,1,10,80412,501,7000,1,1,1,1,1,800106,1000000
2024JP0006081,1,304.62,35,1,5,1,7,4260,42,7000,1,1,1,1,1,800106,1000000
2024JP0006082,1,304.62,58,1,1,1,7,4234,42,9000,3,1,1,1,1,800100,1000000
2024JP0006083,1,304.62,5,2,2,1,1,2291,22,0,0,6,1,5,1,800107,1000000
2024JP0006084,1,304.62,49,1,2,1,9,55212,501,6000,3,1,1,1,1,800108,1000000
2024JP0006085,1,304.62,11,2,2,1,5,2382,23,0,0,6,1,5,1,800107,1000000
2024JP0006086,1,304.62,9,2,1,1,9,7728,77,0,0,6,1,5,1,800103,1000000
2024JP0006087,1,304.62,36,1,7,1,10,17628,176,4000,1,1,1,5,1,800101,1000000
2024JP0006088,1,304.62,14,1,1,1,6,1514,15,0,0,6,1,5,1,800105,1000000
2024JP0006089,1,304.62,19,2,5,1,10,10650,106,9800,1,1,1,5,1,800104,1000000
2024JP0006090,1,304.62,42,1,2,1,10,9164,91,1000,1,1,1,1,1,800105,1000000
2024JP0006091,1,304.62,33,2,3,1,9,64752,501,5000,6,1,1,5,1,800109,1000000
2024JP0006092,1,304.62,9,1,5,1,5,2072,20,0,0,6,1,5,1,800107,1000000
2024JP0006093,1,304.62,35,1,2,1,5,13619,136,8000,4,1,1,1,1,800103,1000000
2024JP0006094,1,304.62,64,2,3,1,5,8500,85,6000,1,4,1,1,1,800106,1000000
2024JP0006095,1,304.62,18,1,3,1,16,15342,153,1000,1,3,1,5,1,800101,1000000
2024JP0006096,1,304.62,39,1,6,1,9,7616,76,6000,3,1,1,2,1,800101,1000000
2024JP0006097,1,304.62,48,2,1,1,11,30502,305,2000,1,1,1,2,1,800105,1000000
2024JP0006098,1,304.62,20,2,1,1,17,16041,160,2000,3,5,1,5,1,800107,1000000
2024JP0006099,1,304.62,3,1,2,1,1,6322,63,0,0,6,1,5,1,800100,1000000
2024JP0006100,1,304.62,22,1,6,1,16,14172,141,3000,1,1,1,5,1,800104,1000000
2024JP0006101,1,304.62,29,1,7,1,11,11093,110,5000,1,1,1,1,1,800106,1000000
2024JP0006102,1,304.62,25,2,7,1,6,2945,29,6000,1,5,1,1,1,800102,1000000
2024JP0006103,1,304.62,7,1,5,1,5,1401,14,0,0,6,1,5,1,800107,1000000
2024JP0006104,1,304.62,18,2,3,1,18,24695,246,5000,4,1,1,5,1,800104,1000000
2024JP0006105,1,304.62,53,1,2,1,10,24546,245,7000,3,1,1,1,1,800105,1000000
2024JP0006106,1,304.62,19,2,1,1,14,8736,87,5000,1,4,1,5,1,800102,1000000
2024JP0006107,1,304.62,24,1,6,1,14,8668,86,5000,1,1,1,1,1,800103,1000000
2024JP0006108,1,304.62,26,2,6,1,11,6128,61,8000,1,1,1,1,1,800104,1000000
2024JP0006109,1,304.62,5,2,5,1,3,2738,27,0,0,6,1,5,1,800107,1000000
2024JP0006110,1,304.62,27,1,3,1,10,3182,31,2000,1,1,1,5,1,800106,1000000
2024JP0006111,1,304.62,58,2,6,1,13,48629,486,6000,1,5,1,2,1,800103,1000000
2024JP0006112,1,304.62,38,2,6,1,8,23781,237,7000,3,1,1,1,1,800104,1000000
2024JP0006113,1,304.62,13,1,1,1,5,2389,23,0,0,6,1,5,1,800106,1000000
2024JP0006114,1,304.62,28,2,4,1,9,64872,501,2000,1,1,1,1,1,800102,1000000
2024JP0006115,1,304.62,16,2,3,1,11,11431,114,0,0,6,1,5,1,800105,1000000
2024JP0006116,1,304.62,46,1,5,1,10,20047,200,6000,1,1,1,2,1,800109,1000000
2024JP0006117,1,304.62,39,2,6,1,13,16472,164,7000,1,5,1,1,1,800101,1000000
2024JP0006118,1,304.62,13,1,6,1,2,3392,33,0,0,6,1,5,1,800100,1000000
2024JP0006119,1,304.62,30,1,7,1,12,58632,501,8000,1,1,1,1,1,800107,1000000
2024JP0006120,1,304.62,42,2,1,1,9,9921,99,5000,1,1,1,1,1,800100,1000000
2024JP0006121,1,304.62,7,1,5,1,2,3311,33,0,0,6,1,5,1,800100,1000000
2024JP0006122,1,304.62,41,1,3,1,7,30735,307,5000,6,5,1,1,1,800100,1000000
2024JP0006123,1,304.62,33,2,1,1,6,12877,128,6000,1,2,1,1,1,800101,1000000
2024JP0006124,1,304.62,36,1,6,1,8,11150,111,5000,3,1,1,1,1,800105,1000000
2024JP0006125,1,304.62,22,1,7,1,16,39392,393,2000,1,1,1,1,1,800101,1000000
2024JP0006126,1,304.62,31,1,6,1,11,28792,287,6000,1,3,1,1,1,800107,1000000
2024JP0006127,1,304.62,36,2,5,1,5,11706,117,9800,4,1,1,1,1,800107,1000000
2024JP0006128,1,304.62,20,2,5,1,17,24764,247,6000,6,2,1,5,1,800102,1000000
2024JP0006129,1,304.62,44,2,4,1,8,4378,43,7000,3,1,1,1,1,800103,1000000
2024JP0006130,1,304.62,49,1,3,1,10,25565,255,8000,1,1,1,2,1,800107,1000000
2024JP0006131,1,304.62,50,1,1,1,9,30156,301,6000,6,1,1,4,1,800108,1000000
2024JP0006132,1,304.62,37,1,6,1,11,22499,224,7000,6,1,1,1,1,800101,1000000
2024JP0006133,1,304.62,29,2,6,1,14,50663,501,5000,1,1,1,5,1,800102,1000000
2024JP0006134,1,304.62,20,2,2,1,15,12280,122,6000,1,1,1,5,1,800105,1000000
2024JP0006135,1,304.62,14,2,1,1,5,5904,59,0,0,6,1,5,1,800108,1000000
2024JP0006136,1,304.62,71,1,6,1,8,2490,24,0,0,6,1,1,1,800100,1000000
2024JP0006137,1,304.62,15,2,1,1,13,10698,106,0,0,6,1,5,1,800108,1000000
2024JP0006138,1,304.62,33,2,6,1,8,17567,175,8000,3,1,1,1,1,800106,1000000
2024JP0006139,1,304.62,41,2,1,1,8,8938,89,6000,1,1,1,1,1,800105,1000000
2024JP0006140,1,304.62,41,1,4,1,8,20257,202,6000,4,1,1,1,1,800103,1000000
2024JP0006141,1,304.62,14,1,2,1,4,3629,36,0,0,6,1,5,1,800104,1000000
2024JP0006142,1,304.62,13,1,5,1,1,1804,18,0,0,6,1,5,1,800101,1000000
2024JP0006143,1,304.62,31,2,5,1,12,17654,176,5000,1,1,1,1,1,800107,1000000
2024JP0006144,1,304.62,36,1,6,1,5,3356,33,9920,3,1,1,1,1,800106,1000000
2024JP0006145,1,304.62,26,1,6,1,13,35622,356,4000,1,1,1,5,1,800107,1000000
2024JP0006146,1,304.62,43,2,6,1,6,14698,146,7000,1,2,1,1,1,800106,1000000
2024JP0006147,1,304.62,10,1,3,1,1,1167,11,0,0,6,1,5,1,800104,1000000
2024JP0006148,1,304.62,22,1,3,1,10,18657,186,5000,3,1,1,1,1,800107,1000000
2024JP0006149,1,304.62,14,1,1,1,3,9306,93,0,0,6,1,5,1,800108,1000000
2024JP0006150,1,304.62,24,2,1,1,11,16835,168,9000,1,1,1,1,1,800105,1000000
2024JP0006151,1,304.62,86,2,7,1,7,4669,46,0,0,6,1,1,1,800102,1000000
2024JP0006152,1,304.62,21,2,6,1,11,10673,106,2000,1,1,1,5,1,800100,1000000
2024JP0006153,1,304.62,99,2,1,1,6,4703,47,0,0,6,1,1,1,800101,1000000
2024JP0006154,1,304.62,36,2,2,1,6,6246,62,6000,3,1,1,1,1,800107,1000000
2024JP0006155,1,304.62,45,2,4,1,10,38187,381,9800,1,1,1,1,1,800107,1000000
2024JP0006156,1,304.62,40,1,6,1,12,10534,105,1000,2,1,1,1,1,800108,1000000
2024JP0006157,1,304.62,28,2,1,1,6,1653,16,6000,4,5,1,1,1,800109,1000000
2024JP0006158,1,304.62,29,2,2,1,6,5227,52,6000,3,5,1,1,1,800109,1000000
2024JP0006159,1,304.62,21,2,6,1,15,21887,218,1000,2,1,1,5,1,800105,1000000
2024JP0006160,1,304.62,17,1,6,1,12,5363,53,0,0,6,1,5,1,800101,1000000
2024JP0006161,1,304.62,5,1,4,1,5,2755,27,0,0,6,1,5,1,800100,1000000
2024JP0006162,1,304.62,34,2,2,1,7,10013,100,7000,4,5,1,5,1,800104,1000000
2024JP0006163,1,304.62,14,2,1,1,3,706,7,0,0,6,1,5,1,800103,1000000
2024JP0006164,1,304.62,67,2,5,1,12,2721,27,8000,1,1,1,1,1,800107,1000000
2024JP0006165,1,304.62,13,2,3,1,1,7911,79,0,0,6,1,5,1,800104,1000000
2024JP0006166,1,304.62,36,1,1,1,9,6472,64,9000,3,1,1,1,1,800105,1000000
2024JP0006167,1,304.62,29,2,7,1,7,3581,35,9800,3,3,1,1,1,800106,1000000
2024JP0006168,1,304.62,18,1,5,1,13,6431,64,3000,2,1,1,5,1,800100,1000000
2024JP0006169,1,304.62,65,1,2,1,7,3266,32,5000,1,1,1,2,1,800102,1000000
2024JP0006170,1,304.62,34,2,1,1,9,9151,91,2000,3,1,1,2,1,800105,1000000
2024JP0006171,1,304.62,11,2,2,1,1,1215,12,0,0,6,1,5,1,800106,1000000
2024JP0006172,1,304.62,9,2,6,1,4,8509,85,0,0,6,1,5,1,800102,1000000
2024JP0006173,1,304.62,15,2,7,1,19,13603,136,0,0,6,1,5,1,800100,1000000
2024JP0006174,1,304.62,35,2,9,1,11,29463,294,2000,1,1,1,1,1,800104,1000000
2024JP0006175,1,304.62,92,2,1,1,10,36122,361,0,0,6,1,1,1,800100,1000000
2024JP0006176,1,304.62,6,1,5,1,1,11344,113,0,0,6,1,5,1,800101,1000000
2024JP0006177,1,304.62,44,2,7,1,9,47906,479,5000,1,1,1,1,1,800105,1000000
2024JP0006178,1,304.62,56,1,1,1,10,30348,303,6000,3,1,1,5,1,800101,1000000
2024JP0006179,1,304.62,35,2,6,1,13,7769,77,9000,3,5,1,5,1,800107,1000000
2024JP0006180,1,304.62,52,2,5,1,11,8732,87,5000,1,5,1,1,1,800101,1000000
2024JP0006181,1,304.62,7,2,1,1,6,3014,30,0,0,6,1,5,1,800105,1000000
2024JP0006182,1,304.62,28,2,4,1,10,18305,183,6000,4,2,1,1,1,800103,1000000
2024JP0006183,1,304.62,32,2,6,1,10,14756,147,6000,3,1,1,5,1,800106,1000000
2024JP0006184,1,304.62,44,1,2,1,7,17725,177,9800,1,1,1,1,1,800107,1000000
2024JP0006185,1,304.62,1,1,3,1,2,450,4,0,0,6,1,5,1,800107,1000000
2024JP0006186,1,304.62,25,1,1,1,10,27281,272,5000,3,1,1,1,1,800107,1000000
2024JP0006187,1,304.62,6,1,2,1,2,2916,29,0,0,6,1,5,1,800108,1000000
2024JP0006188,1,304.62,5,2,2,1,2,3938,39,0,0,6,1,5,1,800104,1000000
2024JP0006189,1,304.62,17,2,6,1,13,9704,97,0,0,6,1,5,1,800103,1000000
2024JP0006190,1,304.62,27,1,4,1,11,5170,51,6000,3,1,1,5,1,800105,1000000
2024JP0006191,1,304.62,38,2,1,1,14,59483,501,9000,1,1,1,1,1,800107,1000000
2024JP0006192,1,304.62,1,1,4,1,5,955,9,0,0,6,1,5,1,800107,1000000
2024JP0006193,1,304.62,57,1,2,1,5,21333,213,9000,4,1,1,1,1,800107,1000000
2024JP0006194,1,304.62,22,1,7,1,10,7864,78,7000,3,5,1,1,1,800100,1000000
2024JP0006195,1,304.62,22,2,3,1,14,9018,90,6000,1,4,1,5,1,800107,1000000
2024JP0006196,1,304.62,85,2,6,1,7,3068,30,0,0,6,1,1,1,800109,1000000
2024JP0006197,1,304.62,14,1,3,1,2,1127,11,0,0,6,1,5,1,800107,1000000
2024JP0006198,1,304.62,9,2,7,1,1,3565,35,0,0,6,1,5,1,800104,1000000
2024JP0006199,1,304.62,35,1,1,1,7,4099,40,8000,1,1,1,1,1,800104,1000000
2024JP0006200,1,304.62,34,1,1,1,14,26010,260,9000,4,1,1,3,1,800108,1000000
2024JP0006201,1,304.62,12,1,7,1,6,1548,15,0,0,6,1,5,1,800105,1000000
2024JP0006202,1,304.62,20,1,2,1,12,15192,151,7000,3,5,1,5,1,800100,1000000
2024JP0006203,1,304.62,30,2,7,1,6,10784,107,5000,3,1,1,1,1,800103,1000000
2024JP0006204,1,304.62,10,2,3,1,5,9161,91,0,0,6,1,5,1,800105,1000000
2024JP0006205,1,304.62,10,1,2,1,1,1186,11,0,0,6,1,5,1,800104,1000000
2024JP0006206,1,304.62,89,1,6,1,7,1943,19,0,0,6,1,2,1,800109,1000000
2024JP0006207,1,304.62,35,1,1,1,8,25771,257,6000,3,1,1,1,1,800109,1000000
2024JP0006208,1,304.62,27,1,4,1,9,3730,37,6000,4,2,1,1,1,800105,1000000
2024JP0006209,1,304.62,34,1,2,1,12,19714,197,2000,1,1,1,1,1,800106,1000000
2024JP0006210,1,304.62,41,1,4,1,12,28472,284,3000,3,5,1,1,1,800104,1000000
2024JP0006211,1,304.62,34,2,3,1,14,3918,39,5000,4,1,1,1,1,800101,1000000
2024JP0006212,1,304.62,34,2,1,1,11,15532,155,1000,1,5,1,1,1,800108,1000000
2024JP0006213,1,304.62,39,2,1,1,13,11940,119,6000,1,1,1,5,1,800102,1000000
2024JP0006214,1,304.62,51,1,6,1,7,2609,26,5000,1,1,1,1,1,800106,1000000
2024JP0006215,1,304.62,2,1,4,1,5,1078,10,0,0,6,1,5,1,800109,1000000
2024JP0006216,1,304.62,40,2,4,1,12,20875,208,9800,1,1,1,1,1,800101,1000000
2024JP0006217,1,304.62,37,1,1,1,7,9284,92,7000,3,1,1,1,1,800101,1000000
2024JP0006218,1,304.62,10,1,4,1,7,1163,11,0,0,6,1,5,1,800103,1000000
2024JP0006219,1,304.62,65,1,1,1,8,2850,28,7000,4,1,1,2,1,800105,1000000
2024JP0006220,1,304.62,14,1,3,1,2,1335,13,0,0,6,1,5,1,800107,1000000
2024JP0006221,1,304.62,83,1,2,1,10,6501,65,0,0,6,1,1,1,800106,1000000
2024JP0006222,1,304.62,45,2,3,1,9,32180,321,5000,1,1,1,1,1,800104,1000000
2024JP0006223,1,304.62,28,2,4,1,9,8587,85,6000,1,4,1,1,1,800102,1000000
2024JP0006224,1,304.62,17,2,9,1,15,17841,178,0,0,6,1,5,1,800100,1000000
2024JP0006225,1,304.62,11,2,1,1,3,10539,105,0,0,6,1,5,1,800106,1000000
2024JP0006226,1,304.62,33,2,1,1,7,9493,94,8000,1,5,1,1,1,800107,1000000
2024JP0006227,1,304.62,2,1,3,1,4,3684,36,0,0,6,1,5,1,800102,1000000
2024JP0006228,1,304.62,2,1,5,1,2,3800,38,0,0,6,1,5,1,800109,1000000
2024JP0006229,1,304.62,10,2,1,1,5,675,6,0,0,6,1,5,1,800104,1000000
2024JP0006230,1,304.62,55,2,1,1,11,34650,346,8000,4,1,1,1,1,800104,1000000
2024JP0006231,1,304.62,47,1,6,1,7,2526,25,6000,6,1,1,1,1,800105,1000000
2024JP0006232,1,304.62,54,1,7,1,7,16757,167,6000,3,1,1,3,1,800109,1000000
2024JP0006233,1,304.62,37,1,1,1,12,15284,152,5000,4,1,1,1,1,800105,1000000
2024JP0006234,1,304.62,38,1,6,1,6,7927,79,5000,1,5,1,1,1,800106,1000000
2024JP0006235,1,304.62,18,1,9,1,11,12427,124,5000,4,3,1,1,1,800106,1000000
2024JP0006236,1,304.62,3,1,1,1,5,2914,29,0,0,6,1,5,1,800108,1000000
2024JP0006237,1,304.62,29,2,1,1,8,5211,52,5000,1,1,2,1,1,800107,1000000
2024JP0006238,1,304.62,12,1,6,1,4,4370,43,0,0,6,1,5,1,800106,1000000
2024JP0006239,1,304.62,45,1,4,1,5,11430,114,6000,4,1,1,1,1,800105,1000000
2024JP0006240,1,304.62,45,1,3,1,7,3920,39,9920,6,3,1,1,1,800101,1000000
2024JP0006241,1,304.62,28,2,4,1,10,4116,41,4000,1,2,1,5,1,800108,1000000
2024JP0006242,1,304.62,43,1,3,1,8,11811,118,9800,1,1,1,1,1,800105,1000000
2024JP0006243,1,304.62,26,2,6,1,9,7151,71,4000,2,1,1,1,1,800108,1000000
2024JP0006244,1,304.62,16,2,1,1,15,10967,109,0,0,6,1,5,1,800104,1000000
2024JP0006245,1,304.62,21,1,1,1,10,3215,32,6000,1,1,2,5,1,800107,1000000
2024JP0006246,1,304.62,31,1,1,1,8,4159,41,7000,1,3,1,1,1,800100,1000000
2024JP0006247,1,304.62,17,2,2,1,12,6402,64,0,0,6,2,5,1,800101,1000000
2024JP0006248,1,304.62,34,1,6,1,14,122686,501,1000,2,1,1,1,1,800100,1000000
2024JP0006249,1,304.62,51,2,1,1,11,6098,60,7000,1,1,1,1,1,800108,1000000
2024JP0006250,1,304.62,36,2,3,1,12,23193,231,2000,2,1,1,1,1,800109,1000000
2024JP0006251,1,304.62,22,1,1,1,12,65561,501,8000,1,1,1,1,1,800106,1000000
2024JP0006252,1,304.62,43,2,1,1,9,51995,501,7000,3,1,1,1,1,800102,1000000
2024JP0006253,1,304.62,38,1,3,1,6,6178,61,6000,6,3,1,1,1,800100,1000000
2024JP0006254,1,304.62,1,1,6,1,1,3925,39,0,0,6,1,5,1,800101,1000000
2024JP0006255,1,304.62,19,1,4,1,13,5411,54,7000,1,1,1,5,1,800109,1000000
2024JP0006256,1,304.62,22,1,4,1,14,15177,151,4000,3,1,1,5,1,800107,1000000
2024JP0006257,1,304.62,64,1,6,1,6,18513,185,9920,4,1,1,4,1,800104,1000000
2024JP0006258,1,304.62,21,2,9,1,19,78977,501,3000,1,1,1,5,1,800100,1000000
