SERIALNO,SPORDER,PWGTP,AGEP,SEX,RAC1P,HISP,SCHL,PINCP,POVPIP,OCCP,COW,ESR,CIT,MAR,NATIVITY,PUMA,ADJINC
2024MU0004502,1,1841.43,5,1,8,1,5,6056,50,0,0,6,1,5,1,2700119,1000000
2024MU0004503,1,1841.43,38,1,9,1,14,84164,501,5000,3,1,1,1,1,2700108,1000000
2024MU0004504,1,1841.43,40,1,3,1,15,49068,408,3000,1,4,1,1,1,2700104,1000000
2024MU0004505,1,1841.43,13,1,2,1,2,1105,9,0,0,6,1,5,1,2700103,1000000
2024MU0004506,1,1841.43,50,2,5,1,9,103969,501,5000,1,1,1,2,1,2700113,1000000
2024MU0004507,1,1841.43,2,2,1,1,4,2076,17,0,0,6,1,5,1,2700116,1000000
2024MU0004508,1,1841.43,3,2,1,1,4,2628,21,0,0,6,1,5,1,2700114,1000000
2024MU0004509,1,1841.43,38,2,3,1,5,26603,221,9000,1,1,1,1,1,2700115,1000000
2024MU0004510,1,1841.43,46,1,1,1,12,19223,160,6000,1,2,1,2,2,2700102,1000000
2024MU0004511,1,1841.43,19,1,9,1,12,9044,75,9800,1,1,1,5,1,2700112,1000000
2024MU0004512,1,1841.43,23,1,2,1,20,248383,501,3000,1,1,1,5,1,2700108,1000000
2024MU0004513,1,1841.43,50,1,2,1,12,13429,111,9800,1,3,1,1,1,2700101,1000000
2024MU0004514,1,1841.43,3,2,3,1,5,2686,22,0,0,6,1,5,1,2700122,1000000
2024MU0004515,1,1841.43,45,1,4,1,6,6509,54,6000,1,5,1,1,1,2700115,1000000
2024MU0004516,1,1841.43,5,1,2,1,5,2157,17,0,0,6,1,5,2,2700100,1000000
2024MU0004517,1,1841.43,3,1,1,1,3,10347,86,0,0,6,1,5,1,2700107,1000000
2024MU0004518,1,1841.43,38,1,4,1,8,49334,411,6000,4,1,1,1,1,2700103,1000000
2024MU0004519,1,1841.43,24,1,1,1,18,92185,501,4000,2,1,1,5,1,2700101,1000000
2024MU0004520,1,1841.43,29,1,1,1,10,42167,351,9800,3,1,1,1,1,2700123,1000000
2024MU0004521,1,1841.43,8,2,3,1,4,6002,50,0,0,6,1,5,1,2700121,1000000
2024MU0004522,1,1841.43,0,1,1,1,7,2340,19,0,0,6,1,5,1,2700114,1000000
2024MU0004523,1,1841.43,17,2,9,1,11,12871,107,0,0,6,2,5,1,2700123,1000000
2024MU0004524,1,1841.43,27,1,3,1,12,11732,97,5000,1,1,1,1,1,2700104,1000000
2024MU0004525,1,1841.43,29,1,9,1,12,14851,123,9800,4,1,1,1,1,2700100,1000000
2024MU0004526,1,1841.43,11,2,1,1,4,3739,31,0,0,6,1,5,1,2700120,1000000
2024MU0004527,1,1841.43,34,2,9,1,15,62676,501,1000,1,1,1,1,2,2700120,1000000
2024MU0004528,1,1841.43,24,1,1,1,19,84161,501,4000,1,1,1,5,1,2700116,1000000
2024MU0004529,1,1841.43,9,2,1,1,4,2267,18,0,0,6,5,5,1,2700102,1000000
2024MU0004530,1,1841.43,6,1,1,1,4,10027,83,0,0,6,1,5,2,2700122,1000000
2024MU0004531,1,1841.43,8,1,2,1,5,13929,116,0,0,6,1,5,1,2700122,1000000
2024MU0004532,1,1841.43,55,2,1,1,11,35497,295,7000,1,3,5,1,1,2700113,1000000
2024MU0004533,1,1841.43,18,2,2,1,16,41996,349,4000,1,1,1,5,1,2700120,1000000
2024MU0004534,1,1841.43,3,1,1,1,3,2553,21,0,0,6,1,5,1,2700123,1000000
2024MU0004535,1,1841.43,59,1,1,1,5,2559,21,9920,1,1,1,1,1,2700110,1000000
2024MU0004536,1,1841.43,57,2,3,1,16,57750,481,6000,1,2,1,1,1,2700123,1000000
2024MU0004537,1,1841.43,42,1,1,1,7,12527,104,9920,3,1,1,1,1,2700113,1000000
2024MU0004538,1,1841.43,11,1,4,1,5,4486,37,0,0,6,1,5,1,2700123,1000000
2024MU0004539,1,1841.43,92,1,3,1,10,16918,140,0,0,6,1,1,1,2700108,1000000
2024MU0004540,1,1841.43,2,2,8,1,3,3199,26,0,0,6,1,5,1,2700101,1000000
2024MU0004541,1,1841.43,39,1,2,1,12,29146,242,7000,1,2,1,1,1,2700105,1000000
2024MU0004542,1,1841.43,28,2,9,1,7,14072,117,9920,1,1,1,1,1,2700116,1000000
2024MU0004543,1,1841.43,41,2,3,1,17,52259,435,5000,4,1,1,3,1,2700102,1000000
2024MU0004544,1,1841.43,58,1,9,1,5,25378,211,9800,1,2,1,1,1,2700104,1000000
2024MU0004545,1,1841.43,26,2,1,1,10,19272,160,9000,4,1,1,5,1,2700115,1000000
2024MU0004546,1,1841.43,14,2,3,1,5,20946,174,0,0,6,1,5,1,2700122,1000000
2024MU0004547,1,1841.43,41,1,5,1,12,34947,291,9000,1,1,1,3,1,2700103,1000000
2024MU0004548,1,1841.43,40,1,1,1,6,10918,90,9000,1,1,1,5,1,2700103,1000000
2024MU0004549,1,1841.43,43,2,3,1,9,29390,244,9000,3,1,1,1,1,2700122,1000000
2024MU0004550,1,1841.43,84,2,5,1,6,4585,38,0,0,6,1,4,1,2700123,1000000
2024MU0004551,1,1841.43,30,1,3,1,9,66661,501,6000,4,1,1,5,1,2700102,1000000
2024MU0004552,1,1841.43,45,2,1,1,12,42307,352,9000,4,5,1,1,1,2700119,1000000
2024MU0004553,1,1841.43,22,2,3,1,10,57977,483,6000,1,3,1,5,1,2700112,1000000
2024MU0004554,1,1841.43,53,2,1,1,11,50266,418,8000,4,1,1,5,2,2700114,1000000
2024MU0004555,1,1841.43,51,2,5,1,12,37124,309,7000,3,1,1,1,1,2700116,1000000
2024MU0004556,1,1841.43,28,1,1,1,16,98777,501,6000,4,1,1,1,1,2700110,1000000
2024MU0004557,1,1841.43,0,1,1,1,5,10436,86,0,0,6,1,5,1,2700105,1000000
2024MU0004558,1,1841.43,28,2,1,1,9,46006,383,8000,4,1,1,1,2,2700123,1000000
2024MU0004559,1,1841.43,54,1,3,1,9,44196,368,7000,6,1,1,1,1,2700109,1000000
2024MU0004560,1,1841.43,29,2,9,1,18,101773,501,3000,1,1,1,1,1,2700100,1000000
2024MU0004561,1,1841.43,26,1,1,1,16,39547,329,6000,1,1,1,1,1,2700105,1000000
2024MU0004562,1,1841.43,27,1,1,1,11,175789,501,4000,1,1,1,1,1,2700122,1000000
2024MU0004563,1,1841.43,6,1,2,1,8,6115,50,0,0,6,1,5,1,2700118,1000000
2024MU0004564,1,1841.43,22,2,5,1,18,115105,501,6000,3,1,1,5,1,2700120,1000000
2024MU0004565,1,1841.43,25,2,2,1,16,77624,501,5000,3,2,1,1,1,2700112,1000000
2024MU0004566,1,1841.43,51,1,1,1,11,7271,60,5000,1,2,1,2,1,2700121,1000000
2024MU0004567,1,1841.43,26,1,3,1,15,67349,501,6000,1,1,1,1,1,2700106,1000000
2024MU0004568,1,1841.43,13,1,1,1,7,4258,35,0,0,6,2,5,1,2700112,1000000
2024MU0004569,1,1841.43,9,2,2,1,1,2075,17,0,0,6,1,5,1,2700103,1000000
2024MU0004570,1,1841.43,48,1,1,1,17,71925,501,3000,2,1,1,1,1,2700105,1000000
2024MU0004571,1,1841.43,30,2,5,1,9,34366,286,5000,3,5,2,1,1,2700114,1000000
2024MU0004572,1,1841.43,30,1,8,1,10,74786,501,6000,1,1,1,5,1,2700111,1000000
2024MU0004573,1,1841.43,3,1,4,1,6,10944,91,0,0,6,2,5,1,2700120,1000000
2024MU0004574,1,1841.43,26,2,2,1,13,32745,272,9800,6,1,1,1,1,2700117,1000000
2024MU0004575,1,1841.43,17,1,2,1,18,21069,175,0,0,6,1,5,1,2700105,1000000
2024MU0004576,1,1841.43,7,1,1,1,4,2999,24,0,0,6,1,5,1,2700104,1000000
2024MU0004577,1,1841.43,20,1,3,1,14,11680,97,9000,1,1,1,5,1,2700111,1000000
2024MU0004578,1,1841.43,23,1,3,1,10,33842,282,9800,6,1,1,5,1,2700116,1000000
2024MU0004579,1,1841.43,68,1,8,1,7,9459,78,6000,1,1,1,1,1,2700109,1000000
2024MU0004580,1,1841.43,56,1,1,1,11,26700,222,4000,1,1,1,1,1,2700121,1000000
2024MU0004581,1,1841.43,29,2,4,1,9,42081,350,7000,1,1,2,1,1,2700107,1000000
2024MU0004582,1,1841.43,29,2,3,1,11,39815,331,7000,3,3,1,1,1,2700115,1000000
2024MU0004583,1,1841.43,27,2,1,1,8,7791,64,9800,1,1,1,1,1,2700114,1000000
2024MU0004584,1,1841.43,5,1,3,1,6,1012,8,0,0,6,1,5,1,2700122,1000000
2024MU0004585,1,1841.43,20,2,8,1,11,5863,48,7000,1,1,1,1,1,2700120,1000000
2024MU0004586,1,1841.43,4,2,8,1,6,14046,117,0,0,6,1,5,1,2700120,1000000
2024MU0004587,1,1841.43,69,1,3,1,7,1723,14,7000,6,1,1,1,1,2700113,1000000
2024MU0004588,1,1841.43,14,2,1,1,1,11499,95,0,0,6,1,5,1,2700117,1000000
2024MU0004589,1,1841.43,9,2,7,1,7,1005,8,0,0,6,1,5,1,2700115,1000000
2024MU0004590,1,1841.43,39,1,3,1,11,25364,211,3000,3,3,1,1,1,2700107,1000000
2024MU0004591,1,1841.43,51,2,1,1,10,27936,232,7000,1,4,1,2,1,2700122,1000000
2024MU0004592,1,1841.43,34,1,1,1,13,151741,501,5000,3,1,1,1,1,2700100,1000000
2024MU0004593,1,1841.43,46,1,1,1,11,44383,369,9800,1,2,1,5,1,2700106,1000000
2024MU0004594,1,1841.43,34,1,1,1,13,37515,312,9800,3,5,1,1,1,2700103,1000000
2024MU0004595,1,1841.43,22,2,4,1,17,45055,375,6000,1,1,1,1,1,2700105,1000000
2024MU0004596,1,1841.43,29,1,1,1,12,41865,348,5000,1,5,1,1,1,2700114,1000000
2024MU0004597,1,1841.43,9,2,1,1,4,2659,22,0,0,6,1,5,1,2700110,1000000
2024MU0004598,1,1841.43,36,2,2,1,8,13347,111,5000,3,5,1,1,1,2700109,1000000
2024MU0004599,1,1841.43,57,2,2,1,14,28258,235,7000,1,1,1,1,1,2700106,1000000
2024MU0004600,1,1841.43,20,1,1,1,20,85473,501,4000,1,2,1,1,1,2700113,1000000
2024MU0004601,1,1841.43,54,2,1,1,8,24573,204,9920,6,1,1,1,1,2700121,1000000
2024MU0004602,1,1841.43,0,2,1,1,2,1965,16,0,0,6,1,5,1,2700105,1000000
2024MU0004603,1,1841.43,0,1,3,1,3,2426,20,0,0,6,1,5,1,2700104,1000000
2024MU0004604,1,1841.43,16,2,1,1,16,19158,159,0,0,6,1,5,1,2700119,1000000
2024MU0004605,1,1841.43,66,2,3,1,5,7735,64,9920,4,4,1,1,1,2700114,1000000
2024MU0004606,1,1841.43,52,2,1,1,12,68506,501,5000,1,1,1,1,1,2700117,1000000
2024MU0004607,1,1841.43,36,1,1,1,17,133295,501,6000,1,1,1,5,1,2700100,1000000
2024MU0004608,1,1841.43,35,1,2,1,18,31822,265,3000,2,2,1,1,2,2700119,1000000
2024MU0004609,1,1841.43,38,1,1,1,5,29440,245,9800,4,3,1,3,1,2700110,1000000
2024MU0004610,1,1841.43,14,1,1,1,9,4237,35,0,0,6,1,5,1,2700100,1000000
2024MU0004611,1,1841.43,42,2,1,1,11,26414,220,7000,4,1,1,1,1,2700116,1000000
2024MU0004612,1,1841.43,32,2,1,1,6,18789,156,9000,3,1,1,5,1,2700120,1000000
2024MU0004613,1,1841.43,14,2,3,1,4,3747,31,0,0,6,1,5,1,2700117,1000000
2024MU0004614,1,1841.43,23,2,1,1,17,133318,501,4000,1,1,1,5,1,2700105,1000000
2024MU0004615,1,1841.43,37,2,6,1,18,82114,501,6000,4,2,1,2,1,2700123,1000000
2024MU0004616,1,1841.43,58,1,5,1,6,6165,51,9000,1,1,1,4,1,2700117,1000000
2024MU0004617,1,1841.43,15,2,4,1,12,8759,72,0,0,6,1,5,1,2700106,1000000
2024MU0004618,1,1841.43,17,1,1,1,14,21589,179,0,0,6,1,5,1,2700114,1000000
2024MU0004619,1,1841.43,14,1,5,1,9,16929,141,0,0,6,1,5,1,2700114,1000000
2024MU0004620,1,1841.43,16,2,1,1,20,62292,501,0,0,6,1,5,1,2700103,1000000
2024MU0004621,1,1841.43,28,1,1,1,8,30872,257,9800,4,4,1,5,1,2700119,1000000
2024MU0004622,1,1841.43,28,1,1,1,9,64747,501,5000,1,3,1,1,1,2700105,1000000
2024MU0004623,1,1841.43,18,2,9,1,19,88456,501,4000,2,1,1,5,1,2700107,1000000
2024MU0004624,1,1841.43,18,1,1,1,17,14606,121,6000,3,1,1,5,1,2700106,1000000
2024MU0004625,1,1841.43,39,1,8,1,18,189522,501,5000,1,1,1,2,1,2700121,1000000
2024MU0004626,1,1841.43,57,1,1,1,14,31519,262,9800,1,1,1,5,1,2700104,1000000
2024MU0004627,1,1841.43,38,1,8,1,8,11688,97,6000,4,1,1,1,1,2700105,1000000
2024MU0004628,1,1841.43,34,1,8,1,14,27025,225,9800,1,1,1,5,1,2700106,1000000
2024MU0004629,1,1841.43,50,2,8,1,5,11644,97,5000,1,2,1,1,2,2700108,1000000
2024MU0004630,1,1841.43,39,1,2,1,14,28121,234,7000,3,1,1,5,2,2700101,1000000
2024MU0004631,1,1841.43,12,2,6,1,5,4590,38,0,0,6,1,5,1,2700115,1000000
2024MU0004632,1,1841.43,47,1,9,1,16,106783,501,5000,6,1,1,1,1,2700101,1000000
2024MU0004633,1,1841.43,25,1,1,1,18,90145,501,5000,1,3,1,1,1,2700108,1000000
2024MU0004634,1,1841.43,22,2,2,1,10,42793,356,8000,3,1,1,1,1,2700105,1000000
2024MU0004635,1,1841.43,26,2,3,1,7,8445,70,6000,1,1,1,1,1,2700108,1000000
2024MU0004636,1,1841.43,31,2,1,1,11,26009,216,9800,3,1,1,5,1,2700107,1000000
2024MU0004637,1,1841.43,9,2,4,1,7,805,6,0,0,6,1,5,1,2700107,1000000
2024MU0004638,1,1841.43,18,1,1,1,18,47024,391,1000,3,1,1,5,1,2700104,1000000
2024MU0004639,1,1841.43,27,1,2,1,18,82794,501,4000,1,1,1,1,1,2700113,1000000
2024MU0004640,1,1841.43,18,2,1,1,16,26644,222,6000,6,1,1,5,1,2700108,1000000
2024MU0004641,1,1841.43,14,1,1,1,3,10234,85,0,0,6,1,5,1,2700110,1000000
2024MU0004642,1,1841.43,16,1,1,1,10,4420,36,0,0,6,1,5,1,2700101,1000000
2024MU0004643,1,1841.43,15,1,5,1,13,11332,94,0,0,6,1,5,1,2700108,1000000
2024MU0004644,1,1841.43,22,2,1,1,16,44285,369,6000,4,1,1,5,1,2700102,1000000
2024MU0004645,1,1841.43,38,1,5,1,17,175593,501,5000,3,2,1,1,1,2700105,1000000
2024MU0004646,1,1841.43,30,1,4,1,9,9173,76,7000,4,4,1,1,1,2700118,1000000
2024MU0004647,1,1841.43,6,1,2,1,7,7625,63,0,0,6,1,5,1,2700109,1000000
2024MU0004648,1,1841.43,48,2,1,1,8,29508,245,7000,4,1,1,1,1,2700101,1000000
2024MU0004649,1,1841.43,2,1,1,1,3,1915,15,0,0,6,1,5,1,2700120,1000000
2024MU0004650,1,1841.43,20,1,2,1,15,30817,256,4000,3,4,1,5,1,2700117,1000000
2024MU0004651,1,1841.43,85,2,1,1,7,3247,27,0,0,6,1,2,1,2700107,1000000
2024MU0004652,1,1841.43,50,2,2,1,15,127587,501,4000,1,4,1,1,1,2700123,1000000
2024MU0004653,1,1841.43,8,2,9,1,4,7724,64,0,0,6,1,5,1,2700122,1000000
2024MU0004654,1,1841.43,19,2,1,1,13,5391,44,8000,4,1,1,1,1,2700108,1000000
2024MU0004655,1,1841.43,21,1,3,1,18,13602,113,5000,1,1,1,5,1,2700120,1000000
2024MU0004656,1,1841.43,33,1,9,1,20,412726,501,3000,3,1,1,1,1,2700116,1000000
2024MU0004657,1,1841.43,52,1,6,1,10,141325,501,9000,1,1,1,1,1,2700101,1000000
2024MU0004658,1,1841.43,51,2,6,1,7,19842,165,8000,3,1,2,1,1,2700108,1000000
2024MU0004659,1,1841.43,22,1,5,1,13,43250,360,4000,2,1,1,5,1,2700101,1000000
2024MU0004660,1,1841.43,53,2,1,1,5,10243,85,9920,1,1,1,1,1,2700114,1000000
2024MU0004661,1,1841.43,40,2,8,1,5,18515,154,9920,4,1,2,5,1,2700102,1000000
2024MU0004662,1,1841.43,0,1,9,1,8,5306,44,0,0,6,1,5,1,2700120,1000000
2024MU0004663,1,1841.43,86,1,2,1,5,5772,48,0,0,6,1,1,1,2700107,1000000
2024MU0004664,1,1841.43,44,1,2,1,9,112108,501,6000,6,2,2,1,1,2700106,1000000
2024MU0004665,1,1841.43,10,1,2,1,6,4616,38,0,0,6,1,5,1,2700112,1000000
2024MU0004666,1,1841.43,39,1,1,1,15,142298,501,5000,1,2,1,1,1,2700111,1000000
2024MU0004667,1,1841.43,52,2,1,1,6,11736,97,8000,1,1,1,1,1,2700118,1000000
2024MU0004668,1,1841.43,54,1,3,1,9,34813,290,5000,3,1,1,1,1,2700112,1000000
2024MU0004669,1,1841.43,13,1,3,1,3,10625,88,0,0,6,1,5,1,2700120,1000000
2024MU0004670,1,1841.43,25,1,2,1,8,12011,100,7000,3,4,1,1,1,2700116,1000000
2024MU0004671,1,1841.43,12,2,1,1,3,4589,38,0,0,6,1,5,1,2700114,1000000
2024MU0004672,1,1841.43,39,2,4,1,12,49506,412,4000,1,4,1,3,1,2700113,1000000
2024MU0004673,1,1841.43,44,2,1,1,5,11976,99,9800,4,2,1,1,1,2700122,1000000
2024MU0004674,1,1841.43,23,2,1,1,14,10843,90,5000,4,1,1,5,1,2700118,1000000
2024MU0004675,1,1841.43,36,1,3,1,8,56408,470,5000,1,1,1,5,1,2700102,1000000
2024MU0004676,1,1841.43,8,1,2,1,9,23013,191,0,0,6,1,5,1,2700117,1000000
2024MU0004677,1,1841.43,22,1,1,1,16,167089,501,3000,2,3,1,1,1,2700116,1000000
2024MU0004678,1,1841.43,36,1,2,1,15,62243,501,3000,2,4,1,1,1,2700119,1000000
2024MU0004679,1,1841.43,37,2,4,1,8,50932,424,9000,1,2,1,1,1,2700104,1000000
2024MU0004680,1,1841.43,20,1,3,1,18,96389,501,4000,3,2,1,5,1,2700122,1000000
2024MU0004681,1,1841.43,6,1,2,1,4,9245,77,0,0,6,1,5,1,2700122,1000000
2024MU0004682,1,1841.43,54,2,1,1,6,49924,416,5000,1,1,1,1,1,2700110,1000000
2024MU0004683,1,1841.43,3,2,3,1,6,7587,63,0,0,6,1,5,1,2700113,1000000
2024MU0004684,1,1841.43,45,2,8,1,12,24093,200,9000,3,1,1,2,1,2700119,1000000
2024MU0004685,1,1841.43,58,1,3,1,20,256226,501,3000,1,1,1,1,1,2700106,1000000
2024MU0004686,1,1841.43,54,2,5,1,12,17778,148,7000,1,1,1,1,1,2700122,1000000
2024MU0004687,1,1841.43,15,1,2,1,12,7171,59,0,0,6,1,5,1,2700122,1000000
2024MU0004688,1,1841.43,14,1,3,1,3,5161,43,0,0,6,1,5,1,2700120,1000000
2024MU0004689,1,1841.43,80,2,8,1,7,7726,64,0,0,6,1,1,1,2700120,1000000
2024MU0004690,1,1841.43,25,2,4,1,7,15480,129,5000,1,1,1,1,1,2700117,1000000
2024MU0004691,1,1841.43,15,1,8,1,17,10104,84,0,0,6,5,5,2,2700104,1000000
2024MU0004692,1,1841.43,42,1,2,1,9,39118,325,9000,1,2,1,1,1,2700101,1000000
2024MU0004693,1,1841.43,29,1,8,1,17,109782,501,4000,3,1,1,5,1,2700117,1000000
2024MU0004694,1,1841.43,14,1,3,1,5,7293,60,0,0,6,1,5,1,2700108,1000000
2024MU0004695,1,1841.43,3,2,7,1,5,7685,64,0,0,6,1,5,1,2700102,1000000
2024MU0004696,1,1841.43,29,1,1,1,6,13067,108,9000,1,1,1,5,1,2700105,1000000
2024MU0004697,1,1841.43,54,2,3,1,6,9863,82,7000,3,4,1,1,1,2700106,1000000
2024MU0004698,1,1841.43,93,2,6,1,10,25793,214,0,0,6,1,1,1,2700114,1000000
2024MU0004699,1,1841.43,9,2,1,1,9,8832,73,0,0,6,1,5,1,2700103,1000000
2024MU0004700,1,1841.43,16,1,3,1,14,20471,170,0,0,6,1,5,1,2700121,1000000
2024MU0004701,1,1841.43,34,1,5,1,14,58772,489,3000,3,1,1,1,1,2700122,1000000
2024MU0004702,1,1841.43,0,1,1,1,5,3814,31,0,0,6,1,5,1,2700105,1000000
2024MU0004703,1,1841.43,92,1,2,1,12,10599,88,0,0,6,1,5,1,2700103,1000000
2024MU0004704,1,1841.43,39,1,3,1,8,39257,327,9800,1,5,1,1,1,2700119,1000000
2024MU0004705,1,1841.43,11,2,2,1,5,6268,52,0,0,6,1,5,1,2700118,1000000
2024MU0004706,1,1841.43,44,1,1,1,9,189927,501,7000,4,1,2,1,1,2700104,1000000
2024MU0004707,1,1841.43,53,2,1,1,9,52488,437,6000,1,1,1,3,1,2700111,1000000
2024MU0004708,1,1841.43,37,1,1,1,9,66786,501,5000,1,1,1,1,1,2700100,1000000
2024MU0004709,1,1841.43,60,2,1,1,7,4137,34,9000,3,1,1,1,1,2700106,1000000
2024MU0004710,1,1841.43,22,2,1,1,16,95144,501,3000,3,1,1,5,1,2700108,1000000
2024MU0004711,1,1841.43,8,1,3,1,1,3111,25,0,0,6,1,5,1,2700102,1000000
2024MU0004712,1,1841.43,0,2,3,1,6,7763,64,0,0,6,1,5,1,2700109,1000000
2024MU0004713,1,1841.43,9,2,4,1,6,5238,43,0,0,6,1,5,1,2700110,1000000
2024MU0004714,1,1841.43,47,2,1,1,14,86856,501,6000,1,1,1,1,1,2700123,1000000
2024MU0004715,1,1841.43,27,2,2,1,10,129271,501,4000,2,1,1,1,1,2700120,1000000
2024MU0004716,1,1841.43,68,1,1,1,5,3526,29,9800,1,1,1,1,1,2700101,1000000
2024MU0004717,1,1841.43,11,1,6,1,4,8547,71,0,0,6,1,5,1,2700114,1000000
2024MU0004718,1,1841.43,27,1,3,1,7,18466,153,5000,3,2,1,1,1,2700100,1000000
2024MU0004719,1,1841.43,56,1,6,1,10,145147,501,9800,3,1,1,1,2,2700114,1000000
2024MU0004720,1,1841.43,1,2,1,1,1,7046,58,0,0,6,1,5,1,2700112,1000000
2024MU0004721,1,1841.43,53,2,3,1,8,21614,180,9920,3,1,1,1,1,2700108,1000000
2024MU0004722,1,1841.43,15,1,2,1,11,19772,164,0,0,6,1,5,1,2700120,1000000
2024MU0004723,1,1841.43,13,2,5,1,1,8375,69,0,0,6,1,5,1,2700119,1000000
2024MU0004724,1,1841.43,15,2,2,1,20,123403,501,0,0,6,1,5,1,2700116,1000000
2024MU0004725,1,1841.43,21,1,2,1,20,39590,329,4000,3,3,1,5,1,2700109,1000000
2024MU0004726,1,1841.43,7,1,1,1,5,2928,24,0,0,6,1,5,1,2700100,1000000
2024MU0004727,1,1841.43,75,1,3,1,6,26771,223,9920,6,1,1,2,1,2700108,1000000
2024MU0004728,1,1841.43,30,2,1,1,16,36573,304,6000,1,1,1,5,2,2700118,1000000
2024MU0004729,1,1841.43,23,2,1,1,19,152434,501,4000,1,1,1,5,1,2700105,1000000
2024MU0004730,1,1841.43,0,1,1,1,7,4517,37,0,0,6,1,5,1,2700119,1000000
2024MU0004731,1,1841.43,41,1,9,1,9,38502,320,5000,4,1,1,1,2,2700118,1000000
2024MU0004732,1,1841.43,43,2,1,1,5,56787,473,7000,4,1,1,1,1,2700111,1000000
2024MU0004733,1,1841.43,50,2,6,1,5,19550,162,5000,1,1,1,2,1,2700110,1000000
2024MU0004734,1,1841.43,9,2,9,1,7,2940,24,0,0,6,1,5,1,2700113,1000000
2024MU0004735,1,1841.43,11,2,9,1,7,2412,20,0,0,6,1,5,1,2700111,1000000
2024MU0004736,1,1841.43,38,1,8,1,10,53082,442,7000,1,1,1,1,1,2700112,1000000
2024MU0004737,1,1841.43,2,1,8,1,3,10186,84,0,0,6,1,5,1,2700106,1000000
2024MU0004738,1,1841.43,28,1,1,1,12,32008,266,7000,4,1,1,1,1,2700102,1000000
2024MU0004739,1,1841.43,75,2,1,1,10,16527,137,9800,1,1,1,2,1,2700106,1000000
2024MU0004740,1,1841.43,10,1,3,1,6,2298,19,0,0,6,1,5,1,2700115,1000000
2024MU0004741,1,1841.43,8,2,2,1,5,5405,45,0,0,6,1,5,1,2700100,1000000
2024MU0004742,1,1841.43,33,1,1,1,8,20685,172,9920,1,3,1,1,1,2700114,1000000
2024MU0004743,1,1841.43,20,2,3,1,13,6562,54,6000,1,1,1,5,1,2700111,1000000
2024MU0004744,1,1841.43,15,1,3,1,17,54823,456,0,0,6,1,5,1,2700110,1000000
2024MU0004745,1,1841.43,28,1,6,1,14,95902,501,7000,3,4,1,1,1,2700100,1000000
2024MU0004746,1,1841.43,5,2,3,1,2,4168,34,0,0,6,1,5,1,2700102,1000000
2024MU0004747,1,1841.43,25,1,3,1,8,13610,113,7000,1,1,1,1,1,2700121,1000000
2024MU0004748,1,1841.43,40,2,2,1,11,20107,167,7000,3,1,1,1,1,2700110,1000000
2024MU0004749,1,1841.43,15,2,2,1,14,18252,152,0,0,6,1,5,1,2700105,1000000
2024MU0004750,1,1841.43,4,1,9,1,5,5810,48,0,0,6,2,5,1,2700121,1000000
2024MU0004751,1,1841.43,3,2,1,1,5,3087,25,0,0,6,1,5,1,2700112,1000000
2024MU0004752,1,1841.43,30,2,2,1,14,25896,215,7000,1,1,1,1,2,2700117,1000000
2024MU0004753,1,1841.43,81,1,3,1,10,66181,501,0,0,6,1,1,1,2700113,1000000
2024MU0004754,1,1841.43,44,2,2,1,7,21775,181,9920,4,1,1,1,1,2700113,1000000
2024MU0004755,1,1841.43,30,1,1,1,11,22924,191,9800,1,4,1,1,1,2700104,1000000
2024MU0004756,1,1841.43,40,1,1,1,6,31785,264,5000,1,2,1,2,1,2700111,1000000
2024MU0004757,1,1841.43,45,2,1,1,13,51178,426,6000,4,1,1,1,1,2700102,1000000
2024MU0004758,1,1841.43,34,1,1,1,15,122719,501,5000,1,1,1,1,1,2700110,1000000
2024MU0004759,1,1841.43,27,1,7,1,9,57632,480,8000,3,2,1,1,1,2700100,1000000
2024MU0004760,1,1841.43,25,1,2,1,7,1321,11,9000,6,2,1,1,1,2700115,1000000
2024MU0004761,1,1841.43,41,1,1,1,5,3777,31,9920,1,1,1,1,1,2700106,1000000
2024MU0004762,1,1841.43,28,2,2,1,12,76290,501,6000,1,1,1,1,1,2700102,1000000
2024MU0004763,1,1841.43,38,2,1,1,6,14460,120,8000,1,1,1,1,1,2700121,1000000
2024MU0004764,1,1841.43,22,2,8,1,16,61132,501,6000,1,3,1,1,1,2700102,1000000
2024MU0004765,1,1841.43,18,2,2,1,16,13271,110,5000,4,3,1,1,1,2700116,1000000
2024MU0004766,1,1841.43,21,1,9,1,16,33267,277,4000,1,1,1,1,1,2700117,1000000
2024MU0004767,1,1841.43,12,1,1,1,7,5165,43,0,0,6,1,5,1,2700114,1000000
2024MU0004768,1,1841.43,20,1,5,1,14,29869,248,5000,1,3,1,5,1,2700122,1000000
2024MU0004769,1,1841.43,82,2,1,1,12,23566,196,0,0,6,1,2,1,2700120,1000000
2024MU0004770,1,1841.43,31,1,1,1,5,12582,104,6000,1,4,1,1,1,2700105,1000000
2024MU0004771,1,1841.43,15,1,1,1,12,14472,120,0,0,6,1,5,1,2700102,1000000
2024MU0004772,1,1841.43,55,2,3,1,9,78955,501,6000,4,1,2,1,1,2700115,1000000
2024MU0004773,1,1841.43,21,2,1,1,16,50552,421,4000,2,1,1,1,1,2700108,1000000
2024MU0004774,1,1841.43,42,1,2,1,5,26356,219,7000,1,1,1,5,1,2700102,1000000
2024MU0004775,1,1841.43,13,1,5,1,5,4992,41,0,0,6,1,5,1,2700119,1000000
