SERIALNO,SPORDER,PWGTP,AGEP,SEX,RAC1P,HISP,SCHL,PINCP,POVPIP,OCCP,COW,ESR,CIT,MAR,NATIVITY,PUMA,ADJINC
2024BG0006064,1,844.37,20,1,1,1,14,18450,131,2000,1,1,1,5,1,2900102,1000000
2024BG0006065,1,844.37,37,1,6,1,16,79909,501,4000,3,1,1,1,1,2900103,1000000
2024BG0006066,1,844.37,8,2,1,1,6,3695,26,0,0,6,1,5,1,2900103,1000000
2024BG0006067,1,844.37,42,2,3,1,9,44096,314,4000,1,1,1,1,1,2900101,1000000
2024BG0006068,1,844.37,20,1,3,1,17,23009,164,6000,4,1,1,5,1,2900104,1000000
2024BG0006069,1,844.37,65,1,2,1,12,22538,160,4000,1,1,1,1,1,2900105,1000000
2024BG0006070,1,844.37,44,1,5,1,7,6608,47,5000,1,1,1,5,1,2900102,1000000
2024BG0006071,1,844.37,36,2,1,1,14,25064,179,4000,1,1,1,5,1,2900103,1000000
2024BG0006072,1,844.37,18,2,1,1,20,31924,228,4000,2,3,1,5,2,2900103,1000000
2024BG0006073,1,844.37,7,2,8,1,9,27693,197,0,0,6,1,5,1,2900105,1000000
2024BG0006074,1,844.37,32,1,1,1,10,17952,128,1000,1,1,1,5,1,2900104,1000000
2024BG0006075,1,844.37,13,2,2,1,2,2525,18,0,0,6,1,5,1,2900106,1000000
2024BG0006076,1,844.37,38,1,1,1,17,166761,501,5000,3,1,1,1,1,2900101,1000000
2024BG0006077,1,844.37,32,1,6,1,13,47238,337,4000,2,4,1,1,1,2900101,1000000
2024BG0006078,1,844.37,42,2,6,1,11,56927,406,5000,3,3,1,1,1,2900102,1000000
2024BG0006079,1,844.37,2,2,2,1,6,5025,35,0,0,6,1,5,1,2900105,1000000
2024BG0006080,1,844.37,37,2,1,1,7,6248,44,7000,1,4,1,1,1,2900104,1000000
2024BG0006081,1,844.37,30,1,5,1,10,21782,155,1000,3,1,1,1,1,2900106,1000000
2024BG0006082,1,844.37,29,1,1,1,13,26725,190,6000,1,1,1,1,1,2900104,1000000
2024BG0006083,1,844.37,5,1,3,1,4,9970,71,0,0,6,1,5,1,2900100,1000000
2024BG0006084,1,844.37,22,2,4,1,12,51620,368,1000,2,5,1,5,1,2900102,1000000
2024BG0006085,1,844.37,15,2,4,1,19,133990,501,0,0,6,1,5,1,2900105,1000000
2024BG0006086,1,844.37,12,2,4,1,1,1772,12,0,0,6,1,5,1,2900107,1000000
2024BG0006087,1,844.37,44,1,1,1,6,26856,191,5000,1,1,1,1,1,2900106,1000000
2024BG0006088,1,844.37,93,1,2,1,6,8548,61,0,0,6,1,1,1,2900103,1000000
2024BG0006089,1,844.37,39,2,1,1,15,131036,501,5000,1,2,1,1,1,2900103,1000000
2024BG0006090,1,844.37,6,2,1,1,2,23931,170,0,0,6,1,5,1,2900104,1000000
2024BG0006091,1,844.37,23,1,1,1,17,79210,501,6000,1,1,1,5,1,2900103,1000000
2024BG0006092,1,844.37,30,2,1,1,13,49563,354,4000,1,1,1,5,1,2900100,1000000
2024BG0006093,1,844.37,27,2,1,1,12,31020,221,4000,1,1,1,5,1,2900105,1000000
2024BG0006094,1,844.37,7,1,8,1,2,18680,133,0,0,6,1,5,1,2900102,1000000
2024BG0006095,1,844.37,48,2,2,1,8,19350,138,6000,4,1,1,1,1,2900102,1000000
2024BG0006096,1,844.37,24,2,3,1,12,26768,191,6000,1,3,1,5,1,2900103,1000000
2024BG0006097,1,844.37,59,2,1,1,12,27603,197,6000,1,4,1,2,1,2900107,1000000
2024BG0006098,1,844.37,42,1,4,1,16,190554,501,1000,1,1,1,1,1,2900104,1000000
2024BG0006099,1,844.37,15,2,6,1,16,112291,501,0,0,6,1,5,1,2900107,1000000
2024BG0006100,1,844.37,37,1,1,1,14,61776,441,5000,4,1,1,1,1,2900106,1000000
2024BG0006101,1,844.37,16,2,1,1,14,20231,144,0,0,6,1,5,1,2900103,1000000
2024BG0006102,1,844.37,34,1,1,1,9,20794,148,9000,3,1,1,5,1,2900106,1000000
2024BG0006103,1,844.37,34,2,1,1,12,10365,74,8000,4,1,1,5,1,2900103,1000000
2024BG0006104,1,844.37,63,2,1,1,12,25832,184,9000,1,1,1,5,1,2900104,1000000
2024BG0006105,1,844.37,29,1,1,1,11,64352,459,7000,1,1,1,1,1,2900101,1000000
2024BG0006106,1,844.37,37,1,3,1,6,45107,322,9800,1,1,1,1,1,2900106,1000000
2024BG0006107,1,844.37,27,2,5,1,9,54908,392,9000,1,1,1,1,1,2900101,1000000
2024BG0006108,1,844.37,29,2,7,1,11,10137,72,3000,1,1,1,5,1,2900104,1000000
2024BG0006109,1,844.37,16,1,6,1,13,7443,53,0,0,6,1,5,1,2900103,1000000
2024BG0006110,1,844.37,17,2,5,1,17,57753,412,0,0,6,1,5,1,2900103,1000000
2024BG0006111,1,844.37,24,2,1,1,19,324852,501,2000,1,4,1,5,1,2900105,1000000
2024BG0006112,1,844.37,12,2,1,1,6,13506,96,0,0,6,1,5,1,2900102,1000000
2024BG0006113,1,844.37,2,1,4,1,5,6934,49,0,0,6,1,5,1,2900106,1000000
2024BG0006114,1,844.37,50,2,4,1,11,61851,441,4000,1,2,1,1,1,2900102,1000000
2024BG0006115,1,844.37,16,1,3,1,13,11179,79,0,0,6,1,5,1,2900100,1000000
2024BG0006116,1,844.37,23,1,4,1,18,79602,501,4000,1,1,1,5,1,2900103,1000000
2024BG0006117,1,844.37,16,2,7,1,18,24842,177,0,0,6,1,5,1,2900105,1000000
2024BG0006118,1,844.37,16,2,2,1,14,37137,265,0,0,6,1,5,1,2900107,1000000
2024BG0006119,1,844.37,5,1,3,1,1,5858,41,0,0,6,1,5,1,2900107,1000000
2024BG0006120,1,844.37,10,1,1,1,7,3577,25,0,0,6,1,5,1,2900106,1000000
2024BG0006121,1,844.37,49,1,2,1,17,96268,501,4000,1,1,1,1,1,2900101,1000000
2024BG0006122,1,844.37,10,2,2,1,3,10478,74,0,0,6,1,5,1,2900102,1000000
2024BG0006123,1,844.37,30,2,2,1,9,36152,258,5000,1,1,1,5,1,2900107,1000000
2024BG0006124,1,844.37,24,1,2,1,17,79868,501,1000,3,5,1,5,1,2900102,1000000
2024BG0006125,1,844.37,29,1,3,1,15,151150,501,5000,1,5,1,5,1,2900101,1000000
2024BG0006126,1,844.37,35,2,1,1,7,40795,291,6000,1,1,1,1,1,2900100,1000000
2024BG0006127,1,844.37,19,2,4,1,20,46771,334,1000,3,1,1,5,1,2900107,1000000
2024BG0006128,1,844.37,27,2,2,1,12,12970,92,4000,1,1,1,5,1,2900100,1000000
2024BG0006129,1,844.37,40,1,2,1,7,17903,127,9920,1,1,1,1,1,2900100,1000000
2024BG0006130,1,844.37,55,2,1,1,10,14185,101,6000,4,1,1,1,1,2900100,1000000
2024BG0006131,1,844.37,24,1,3,1,12,30803,220,5000,1,1,1,1,1,2900105,1000000
2024BG0006132,1,844.37,20,1,6,1,11,44260,316,6000,1,1,1,5,1,2900105,1000000
2024BG0006133,1,844.37,58,1,4,1,9,34761,248,7000,1,1,1,1,1,2900105,1000000
2024BG0006134,1,844.37,39,1,1,1,12,18479,131,9000,4,2,1,1,1,2900100,1000000
2024BG0006135,1,844.37,0,2,1,1,7,6353,45,0,0,6,1,5,1,2900101,1000000
2024BG0006136,1,844.37,32,1,6,1,16,255169,501,6000,4,1,1,1,1,2900103,1000000
2024BG0006137,1,844.37,16,1,3,1,15,28239,201,0,0,6,1,5,1,2900105,1000000
2024BG0006138,1,844.37,32,2,3,1,14,35942,256,1000,1,1,1,1,1,2900102,1000000
2024BG0006139,1,844.37,8,1,1,1,7,5650,40,0,0,6,1,5,1,2900100,1000000
2024BG0006140,1,844.37,42,1,5,1,12,34704,247,7000,1,2,1,1,1,2900106,1000000
2024BG0006141,1,844.37,42,1,2,1,9,56997,407,6000,4,1,1,1,1,2900106,1000000
2024BG0006142,1,844.37,11,1,1,1,5,22518,160,0,0,6,1,5,1,2900103,1000000
2024BG0006143,1,844.37,1,2,5,1,2,6809,48,0,0,6,1,5,1,2900101,1000000
2024BG0006144,1,844.37,55,2,6,1,6,6854,48,9000,1,1,1,1,1,2900100,1000000
2024BG0006145,1,844.37,57,2,5,1,7,12384,88,5000,1,1,1,4,1,2900101,1000000
2024BG0006146,1,844.37,34,1,1,1,13,22457,160,6000,4,1,1,1,1,2900105,1000000
2024BG0006147,1,844.37,7,1,9,1,7,3954,28,0,0,6,1,5,1,2900102,1000000
2024BG0006148,1,844.37,45,1,1,1,13,39868,284,6000,4,4,1,2,1,2900101,1000000
2024BG0006149,1,844.37,33,1,2,1,12,81897,501,5000,1,1,1,1,1,2900106,1000000
2024BG0006150,1,844.37,26,1,6,1,6,4872,34,9800,6,1,1,5,1,2900104,1000000
2024BG0006151,1,844.37,26,1,1,1,6,12032,85,7000,1,1,1,1,1,2900102,1000000
2024BG0006152,1,844.37,35,1,8,1,10,49051,350,6000,1,3,1,1,1,2900104,1000000
2024BG0006153,1,844.37,0,2,2,1,5,20276,144,0,0,6,1,5,1,2900102,1000000
2024BG0006154,1,844.37,43,2,5,1,7,5475,39,9920,4,1,1,1,1,2900106,1000000
2024BG0006155,1,844.37,17,2,6,1,17,44660,319,0,0,6,1,5,1,2900104,1000000
2024BG0006156,1,844.37,13,1,5,1,6,3457,24,0,0,6,1,5,1,2900101,1000000
2024BG0006157,1,844.37,15,2,6,1,15,30949,221,0,0,6,1,5,1,2900100,1000000
2024BG0006158,1,844.37,10,2,1,1,5,5246,37,0,0,6,1,5,1,2900102,1000000
2024BG0006159,1,844.37,12,1,3,1,7,14594,104,0,0,6,1,5,1,2900106,1000000
2024BG0006160,1,844.37,100,2,6,1,9,13343,95,0,0,6,1,1,1,2900104,1000000
2024BG0006161,1,844.37,42,2,6,1,10,38101,272,5000,4,1,1,1,1,2900107,1000000
2024BG0006162,1,844.37,28,2,5,1,13,21289,152,6000,1,3,1,1,1,2900102,1000000
2024BG0006163,1,844.37,57,2,1,1,7,3539,25,6000,1,5,1,1,1,2900102,1000000
2024BG0006164,1,844.37,17,1,1,1,17,55032,393,0,0,6,1,5,1,2900100,1000000
2024BG0006165,1,844.37,25,1,1,1,5,4691,33,9800,1,1,1,1,1,2900106,1000000
2024BG0006166,1,844.37,37,2,1,1,12,56200,401,2000,3,1,1,1,1,2900102,1000000
2024BG0006167,1,844.37,55,1,6,1,10,64494,460,5000,3,1,1,1,1,2900104,1000000
2024BG0006168,1,844.37,47,1,2,1,9,57163,408,4000,2,1,1,1,1,2900100,1000000
2024BG0006169,1,844.37,51,2,1,1,7,53508,382,9800,1,1,1,1,1,2900101,1000000
2024BG0006170,1,844.37,26,1,1,1,12,53885,384,6000,1,1,1,1,1,2900106,1000000
2024BG0006171,1,844.37,17,2,1,1,17,33167,236,0,0,6,1,5,1,2900107,1000000
2024BG0006172,1,844.37,45,2,2,1,8,20767,148,5000,4,1,1,1,1,2900100,1000000
2024BG0006173,1,844.37,59,1,2,1,8,4982,35,8000,1,1,1,1,1,2900104,1000000
2024BG0006174,1,844.37,20,1,1,1,13,30026,214,4000,1,1,1,5,1,2900102,1000000
2024BG0006175,1,844.37,25,1,4,1,15,119710,501,6000,1,1,1,1,1,2900101,1000000
2024BG0006176,1,844.37,39,1,1,1,17,114088,501,4000,1,1,1,1,1,2900102,1000000
2024BG0006177,1,844.37,8,1,6,1,1,20184,144,0,0,6,1,5,1,2900101,1000000
2024BG0006178,1,844.37,19,1,1,1,15,27971,199,5000,3,1,1,5,1,2900101,1000000
2024BG0006179,1,844.37,44,2,2,1,11,66210,472,6000,3,1,1,1,1,2900104,1000000
2024BG0006180,1,844.37,8,1,6,1,3,4164,29,0,0,6,1,5,1,2900100,1000000
2024BG0006181,1,844.37,54,2,1,1,7,20597,147,5000,4,1,1,1,1,2900105,1000000
2024BG0006182,1,844.37,39,1,1,1,6,19482,139,6000,4,1,1,1,1,2900102,1000000
2024BG0006183,1,844.37,57,1,1,1,9,26621,190,3000,3,1,1,3,1,2900105,1000000
2024BG0006184,1,844.37,11,2,4,1,3,3403,24,0,0,6,1,5,1,2900105,1000000
2024BG0006185,1,844.37,8,1,5,1,8,26585,189,0,0,6,1,5,1,2900107,1000000
2024BG0006186,1,844.37,24,1,2,1,18,50570,361,4000,1,3,1,5,1,2900103,1000000
2024BG0006187,1,844.37,34,1,1,1,12,79023,501,6000,3,1,1,5,1,2900104,1000000
2024BG0006188,1,844.37,29,1,6,1,12,41213,294,4000,1,1,1,1,1,2900107,1000000
2024BG0006189,1,844.37,43,2,3,1,15,183419,501,2000,1,1,1,1,1,2900100,1000000
2024BG0006190,1,844.37,29,1,4,1,16,53333,380,4000,1,1,1,1,1,2900105,1000000
2024BG0006191,1,844.37,34,2,5,1,9,67781,484,6000,1,1,1,1,1,2900101,1000000
2024BG0006192,1,844.37,27,1,1,1,15,90553,501,4000,2,1,1,1,1,2900101,1000000
2024BG0006193,1,844.37,17,1,2,1,15,22991,164,0,0,6,1,5,1,2900105,1000000
2024BG0006194,1,844.37,36,1,1,1,12,31368,224,4000,1,1,1,5,1,2900104,1000000
2024BG0006195,1,844.37,31,1,1,1,15,80802,501,1000,2,1,1,5,1,2900101,1000000
2024BG0006196,1,844.37,38,1,2,1,14,36796,262,4000,1,1,1,1,1,2900104,1000000
2024BG0006197,1,844.37,5,1,1,1,5,4426,31,0,0,6,1,5,1,2900107,1000000
2024BG0006198,1,844.37,18,1,1,1,16,146257,501,4000,3,2,1,5,1,2900100,1000000
2024BG0006199,1,844.37,20,1,3,1,12,12166,86,4000,1,1,1,5,1,2900107,1000000
2024BG0006200,1,844.37,13,2,2,1,8,5168,36,0,0,6,1,5,1,2900100,1000000
2024BG0006201,1,844.37,13,2,2,1,3,857,6,0,0,6,1,5,1,2900101,1000000
2024BG0006202,1,844.37,31,1,4,1,10,314222,501,9800,1,1,1,1,1,2900102,1000000
2024BG0006203,1,844.37,91,2,1,1,7,14430,103,0,0,6,1,1,1,2900103,1000000
2024BG0006204,1,844.37,38,1,2,1,18,147317,501,6000,1,1,1,1,1,2900106,1000000
2024BG0006205,1,844.37,54,1,2,1,12,59717,426,5000,1,1,1,1,1,2900105,1000000
2024BG0006206,1,844.37,22,2,1,1,13,27927,199,7000,1,1,1,1,1,2900104,1000000
2024BG0006207,1,844.37,20,2,1,1,17,41141,293,1000,2,1,1,5,1,2900105,1000000
2024BG0006208,1,844.37,39,1,1,1,14,18240,130,2000,1,1,1,2,1,2900104,1000000
2024BG0006209,1,844.37,12,2,5,1,1,4379,31,0,0,6,1,5,1,2900104,1000000
2024BG0006210,1,844.37,30,2,1,1,14,25023,178,6000,1,1,1,5,1,2900103,1000000
2024BG0006211,1,844.37,44,1,7,1,11,101838,501,7000,3,1,1,1,1,2900103,1000000
2024BG0006212,1,844.37,19,1,3,1,17,43445,310,5000,4,1,1,1,1,2900103,1000000
2024BG0006213,1,844.37,27,2,6,1,9,19197,137,6000,3,1,1,1,1,2900100,1000000
2024BG0006214,1,844.37,7,1,1,1,1,4891,34,0,0,6,1,5,1,2900100,1000000
2024BG0006215,1,844.37,22,1,7,1,13,42070,300,5000,3,1,1,5,1,2900104,1000000
2024BG0006216,1,844.37,11,1,1,1,4,11715,83,0,0,6,1,5,1,2900104,1000000
2024BG0006217,1,844.37,35,2,1,1,8,8060,57,9800,1,1,1,1,1,2900101,1000000
2024BG0006218,1,844.37,24,2,1,1,17,133416,501,6000,6,1,1,5,1,2900101,1000000
2024BG0006219,1,844.37,35,2,1,1,13,235292,501,5000,4,1,1,1,1,2900100,1000000
2024BG0006220,1,844.37,17,1,2,1,12,12819,91,0,0,6,1,5,1,2900106,1000000
2024BG0006221,1,844.37,25,1,5,1,15,99844,501,5000,3,1,1,1,1,2900105,1000000
2024BG0006222,1,844.37,14,1,5,1,2,12343,88,0,0,6,1,5,1,2900106,1000000
2024BG0006223,1,844.37,30,2,2,1,13,70648,501,9000,6,5,1,1,1,2900102,1000000
2024BG0006224,1,844.37,81,1,5,1,7,7469,53,0,0,6,1,1,1,2900104,1000000
2024BG0006225,1,844.37,7,1,1,1,1,31117,222,0,0,6,1,5,1,2900103,1000000
2024BG0006226,1,844.37,84,2,6,1,10,48677,347,0,0,6,1,3,1,2900101,1000000
2024BG0006227,1,844.37,39,1,1,1,7,12398,88,8000,1,1,1,1,1,2900101,1000000
2024BG0006228,1,844.37,100,2,3,1,10,17395,124,0,0,6,1,1,1,2900107,1000000
2024BG0006229,1,844.37,56,2,1,1,13,17700,126,5000,3,1,1,1,1,2900102,1000000
2024BG0006230,1,844.37,37,1,1,1,14,39784,284,6000,1,3,1,1,2,2900106,1000000
2024BG0006231,1,844.37,58,1,3,1,11,21623,154,8000,1,3,1,1,1,2900104,1000000
2024BG0006232,1,844.37,66,1,1,1,5,15856,113,6000,6,1,1,5,1,2900105,1000000
2024BG0006233,1,844.37,35,1,2,1,15,174649,501,4000,2,1,1,1,1,2900104,1000000
2024BG0006234,1,844.37,36,2,1,1,13,31703,226,8000,1,5,1,1,1,2900102,1000000
2024BG0006235,1,844.37,28,1,1,1,15,52463,374,1000,2,1,1,5,1,2900107,1000000
2024BG0006236,1,844.37,48,2,1,1,9,137156,501,7000,4,1,1,1,1,2900100,1000000
2024BG0006237,1,844.37,58,1,1,1,6,53635,383,9800,3,3,1,3,1,2900104,1000000
2024BG0006238,1,844.37,99,1,1,1,12,26458,188,0,0,6,1,3,1,2900105,1000000
2024BG0006239,1,844.37,45,1,6,1,11,42578,304,9000,1,1,1,1,2,2900100,1000000
2024BG0006240,1,844.37,84,2,3,1,11,17096,122,0,0,6,1,1,1,2900101,1000000
2024BG0006241,1,844.37,15,1,1,1,13,24087,172,0,0,6,1,5,1,2900100,1000000
2024BG0006242,1,844.37,20,2,1,1,14,29061,207,7000,4,1,1,1,1,2900105,1000000
2024BG0006243,1,844.37,55,1,1,1,10,18605,132,7000,4,1,1,1,1,2900106,1000000
2024BG0006244,1,844.37,29,2,3,1,11,37980,271,4000,1,1,1,1,1,2900106,1000000
2024BG0006245,1,844.37,36,2,1,1,12,17968,128,9000,1,1,1,1,2,2900100,1000000
2024BG0006246,1,844.37,40,2,1,1,10,51076,364,3000,3,2,1,1,1,2900101,1000000
2024BG0006247,1,844.37,44,2,2,1,11,76202,501,9000,4,1,5,1,1,2900103,1000000
2024BG0006248,1,844.37,27,1,5,1,15,52022,371,3000,2,1,1,5,1,2900101,1000000
2024BG0006249,1,844.37,33,1,2,1,9,85376,501,5000,4,1,1,5,1,2900103,1000000
2024BG0006250,1,844.37,88,1,5,1,10,25052,178,0,0,6,1,5,1,2900100,1000000
2024BG0006251,1,844.37,23,2,1,1,14,31266,223,1000,1,1,1,5,1,2900100,1000000
2024BG0006252,1,844.37,51,2,6,1,9,62339,445,6000,3,1,1,2,1,2900107,1000000
2024BG0006253,1,844.37,1,1,5,1,8,6754,48,0,0,6,1,5,1,2900105,1000000
2024BG0006254,1,844.37,45,2,1,1,6,13809,98,7000,1,1,1,1,1,2900106,1000000
2024BG0006255,1,844.37,10,2,6,1,4,10460,74,0,0,6,1,5,1,2900107,1000000
2024BG0006256,1,844.37,53,2,9,1,17,149574,501,5000,6,4,1,1,1,2900101,1000000
2024BG0006257,1,844.37,17,1,4,1,16,20837,148,0,0,6,1,5,1,2900104,1000000
2024BG0006258,1,844.37,44,1,1,1,10,28241,201,5000,3,1,1,1,1,2900102,1000000
2024BG0006259,1,844.37,12,1,1,1,3,23381,167,0,0,6,1,5,2,2900107,1000000
2024BG0006260,1,844.37,32,1,5,1,10,46345,331,8000,4,1,1,1,1,2900103,1000000
2024BG0006261,1,844.37,24,1,2,1,12,5104,36,3000,1,5,1,5,1,2900101,1000000
2024BG0006262,1,844.37,21,1,6,1,15,84317,501,2000,3,1,1,1,1,2900107,1000000
2024BG0006263,1,844.37,12,1,3,1,4,10173,72,0,0,6,1,5,1,2900102,1000000
2024BG0006264,1,844.37,11,1,1,1,7,3653,26,0,0,6,1,5,1,2900101,1000000
2024BG0006265,1,844.37,1,2,1,1,4,13388,95,0,0,6,1,5,1,2900105,1000000
2024BG0006266,1,844.37,77,2,2,1,12,15887,113,0,0,6,1,2,1,2900107,1000000
2024BG0006267,1,844.37,9,1,5,1,1,3121,22,0,0,6,1,5,1,2900105,1000000
2024BG0006268,1,844.37,27,1,5,1,10,16438,117,9800,3,3,1,1,1,2900104,1000000
2024BG0006269,1,844.37,85,1,4,1,8,5950,42,0,0,6,1,1,1,2900107,1000000
2024BG0006270,1,844.37,44,2,1,1,14,57838,413,8000,3,3,1,1,1,2900102,1000000
2024BG0006271,1,844.37,21,1,1,1,14,28798,205,1000,2,1,1,5,1,2900104,1000000
2024BG0006272,1,844.37,22,2,3,1,13,34439,245,1000,1,1,1,5,1,2900105,1000000
2024BG0006273,1,844.37,16,1,5,1,15,101453,501,0,0,6,1,5,1,2900107,1000000
2024BG0006274,1,844.37,27,1,4,1,11,39325,280,9000,6,1,2,1,1,2900102,1000000
2024BG0006275,1,844.37,59,1,4,1,17,104534,501,4000,2,1,1,1,1,2900104,1000000
2024BG0006276,1,844.37,22,2,6,1,14,15644,111,6000,1,1,1,5,1,2900100,1000000
2024BG0006277,1,844.37,32,2,5,1,5,13935,99,5000,1,1,1,1,1,2900100,1000000
2024BG0006278,1,844.37,41,1,6,1,8,31312,223,9920,1,1,1,2,1,2900106,1000000
2024BG0006279,1,844.37,31,2,5,1,13,46832,334,6000,1,1,1,1,1,2900107,1000000
2024BG0006280,1,844.37,35,2,1,1,12,67033,478,7000,3,1,1,1,1,2900106,1000000
2024BG0006281,1,844.37,20,1,5,1,18,33136,236,1000,1,5,1,5,1,2900100,1000000
2024BG0006282,1,844.37,35,2,2,1,7,10753,76,9000,1,1,1,1,1,2900104,1000000
2024BG0006283,1,844.37,17,1,4,1,20,136939,501,0,0,6,1,5,1,2900105,1000000
2024BG0006284,1,844.37,19,1,3,1,10,22481,160,9000,4,1,1,5,1,2900104,1000000
2024BG0006285,1,844.37,4,2,1,1,3,5698,40,0,0,6,1,5,1,2900107,1000000
2024BG0006286,1,844.37,43,2,1,1,6,13830,98,9800,1,1,1,1,1,2900107,1000000
2024BG0006287,1,844.37,14,2,3,1,3,9204,65,0,0,6,1,5,1,2900100,1000000
2024BG0006288,1,844.37,12,1,8,1,6,5483,39,0,0,6,1,5,1,2900101,1000000
2024BG0006289,1,844.37,36,1,1,1,10,41651,297,4000,1,1,1,1,1,2900102,1000000
2024BG0006290,1,844.37,14,1,1,1,5,9908,70,0,0,6,1,5,1,2900102,1000000
2024BG0006291,1,844.37,5,1,1,1,1,3296,23,0,0,6,1,5,1,2900104,1000000
2024BG0006292,1,844.37,54,2,2,1,17,58798,419,4000,3,1,1,2,1,2900103,1000000
2024BG0006293,1,844.37,41,1,1,1,10,39567,282,7000,1,1,2,1,1,2900106,1000000
2024BG0006294,1,844.37,39,1,1,1,14,44132,315,1000,2,1,1,1,1,2900102,1000000
2024BG0006295,1,844.37,25,2,5,1,5,5088,36,8000,1,2,1,1,1,2900103,1000000
2024BG0006296,1,844.37,21,2,1,1,14,33188,237,3000,1,1,1,5,1,2900104,1000000
2024BG0006297,1,844.37,25,2,5,1,12,36562,261,5000,1,1,1,1,1,2900103,1000000
2024BG0006298,1,844.37,21,2,3,1,12,93098,501,5000,4,1,1,5,1,2900103,1000000
2024BG0006299,1,844.37,30,1,6,1,12,21474,153,4000,2,1,1,1,1,2900107,1000000
2024BG0006300,1,844.37,16,1,1,1,17,20580,147,0,0,6,1,5,1,2900102,1000000
2024BG0006301,1,844.37,37,1,1,1,10,15368,109,5000,1,1,1,1,1,2900104,1000000
2024BG0006302,1,844.37,34,1,3,1,9,39710,283,9000,1,1,1,1,1,2900102,1000000
2024BG0006303,1,844.37,22,2,1,1,19,82900,501,2000,1,5,1,5,1,2900101,1000000
2024BG0006304,1,844.37,16,1,2,1,17,47831,341,0,0,6,1,5,1,2900105,1000000
2024BG0006305,1,844.37,54,2,1,1,12,31137,222,4000,1,1,1,1,1,2900107,1000000
2024BG0006306,1,844.37,20,2,9,1,17,38639,275,4000,1,1,1,1,1,2900102,1000000
2024BG0006307,1,844.37,18,1,3,1,17,36778,262,3000,1,1,2,5,1,2900107,1000000
2024BG0006308,1,844.37,0,1,5,1,5,7886,56,0,0,6,1,5,1,2900103,1000000
2024BG0006309,1,844.37,2,1,1,1,7,4855,34,0,0,6,1,5,1,2900101,1000000
2024BG0006310,1,844.37,32,1,4,1,16,161823,501,3000,3,1,1,5,1,2900100,1000000
2024BG0006311,1,844.37,39,1,6,1,10,32506,232,6000,1,1,1,1,1,2900100,1000000
2024BG0006312,1,844.37,31,2,3,1,13,26690,190,4000,1,1,1,1,1,2900107,1000000
2024BG0006313,1,844.37,55,1,1,1,18,74504,501,4000,1,1,1,1,1,2900104,1000000
2024BG0006314,1,844.37,44,2,2,1,11,44240,316,6000,3,1,1,1,1,2900106,1000000
2024BG0006315,1,844.37,20,1,4,1,17,57895,413,4000,1,1,1,5,1,2900106,1000000
2024BG0006316,1,844.37,13,1,1,1,3,3987,28,0,0,6,1,5,1,2900106,1000000
2024BG0006317,1,844.37,58,2,6,1,10,25538,182,6000,4,1,1,1,1,2900104,1000000
2024BG0006318,1,844.37,25,1,3,1,6,15949,113,5000,4,1,1,5,1,2900102,1000000
2024BG0006319,1,844.37,21,2,2,1,11,38996,278,1000,3,5,1,5,1,2900102,1000000
2024BG0006320,1,844.37,28,2,3,1,5,20221,144,8000,4,1,1,1,1,2900102,1000000
2024BG0006321,1,844.37,41,2,1,1,16,93932,501,1000,1,1,1,1,1,2900101,1000000
2024BG0006322,1,844.37,14,2,1,1,6,9126,65,0,0,6,1,5,1,2900100,1000000
2024BG0006323,1,844.37,35,1,1,1,15,227328,501,2000,1,1,1,1,1,2900102,1000000
2024BG0006324,1,844.37,41,2,2,1,12,21552,153,4000,2,1,1,1,1,2900103,1000000
2024BG0006325,1,844.37,46,2,2,1,15,192829,501,3000,1,4,1,1,1,2900103,1000000
2024BG0006326,1,844.37,39,2,6,1,16,146539,501,4000,1,1,1,1,1,2900101,1000000
2024BG0006327,1,844.37,59,2,3,1,9,65372,466,6000,1,5,1,5,1,2900104,1000000
2024BG0006328,1,844.37,2,1,2,1,6,9278,66,0,0,6,1,5,1,2900104,1000000
2024BG0006329,1,844.37,29,1,5,1,11,13528,96,4000,1,1,1,1,1,2900100,1000000
2024BG0006330,1,844.37,39,2,5,1,6,29902,213,5000,1,1,1,1,1,2900104,1000000
2024BG0006331,1,844.37,34,1,1,1,12,37335,266,4000,1,1,1,1,1,2900107,1000000
2024BG0006332,1,844.37,68,2,1,1,12,22193,158,6000,6,1,1,4,1,2900101,1000000
2024BG0006333,1,844.37,26,2,3,1,13,19510,139,1000,2,1,1,1,2,2900100,1000000
2024BG0006334,1,844.37,46,2,4,1,15,97902,501,4000,1,1,1,1,1,2900106,1000000
2024BG0006335,1,844.37,23,1,5,1,12,130389,501,8000,1,3,1,5,1,2900101,1000000
2024BG0006336,1,844.37,17,1,1,1,13,11049,78,0,0,6,1,5,1,2900101,1000000
2024BG0006337,1,844.37,28,1,7,1,11,84943,501,9000,1,1,1,5,1,2900105,1000000
2024BG0006338,1,844.37,33,1,3,1,5,63819,455,5000,6,1,1,1,1,2900107,1000000
2024BG0006339,1,844.37,44,2,4,1,13,85358,501,4000,1,3,1,5,1,2900101,1000000
2024BG0006340,1,844.37,10,1,6,1,3,8633,61,0,0,6,1,5,1,2900104,1000000
2024BG0006341,1,844.37,56,2,1,1,11,78568,501,4000,3,1,1,1,1,2900101,1000000
2024BG0006342,1,844.37,31,1,3,1,8,8761,62,9920,1,1,1,1,1,2900101,1000000
